"lon","lat","codigo","tipo","area","anno"
-71.990810603,-3.07342138949994,"ACR_AA","acr",0.179645926694,"2016"
-71.8578971217908,-3.07384949141811,"ACR_AA","acr",0.179600630907,"2015"
-72.9054136835,-3.07765349299996,"ACR_AA","acr",0.0899510520706,"2013"
-72.4562517129171,-3.07748527174955,"ACR_AA","acr",0.0898938803341,"2009"
-71.9726038215836,-3.07621548679125,"ACR_AA","acr",0.17964000592,"2016"
-72.5328548547493,-3.07766617725127,"ACR_AA","acr",0.269713752285,"2002"
-72.4562510698324,-3.07775641433412,"ACR_AA","acr",0.0898940251092,"2011"
-72.4553751185939,-3.07748316968689,"ACR_AA","acr",0.359575029172,"2011"
-72.4557109832504,-3.07802626241619,"ACR_AA","acr",0.0898938375816,"2011"
-71.7852394449151,-3.07647733029247,"ACR_AA","acr",0.179575360368,"2009"
-72.4566268781998,-3.07851651833364,"ACR_AA","acr",0.449469815896,"2011"
-71.8136745245,-3.07791807649997,"ACR_AA","acr",0.08979261535,"2014"
-71.7807811099171,-3.07998658774944,"ACR_AA","acr",0.0897869819723,"2002"
-71.7805119562696,-3.07985027883403,"ACR_AA","acr",0.359147476307,"2009"
-71.7792545502215,-3.07966580308423,"ACR_AA","acr",0.538720061117,"2002"
-71.9706996951657,-3.08217275475055,"ACR_AA","acr",0.179638871525,"2016"
-72.5207022957496,-3.08387446308371,"ACR_AA","acr",0.0899029743267,"2013"
-71.7786164695,-3.08268983199995,"ACR_AA","acr",0.089786596884,"2009"
-71.7786156535,-3.08296081199995,"ACR_AA","acr",0.0897865746051,"2011"
-71.776998288,-3.08295588899996,"ACR_AA","acr",0.26935889734,"2001"
-71.777266624,-3.08336317899996,"ACR_AA","acr",0.17957258879,"2009"
-71.8971931904999,-3.09578161899995,"ACR_AA","acr",0.0898073961892,"2014"
-71.9659403155,-3.09665927249996,"ACR_AA","acr",0.179637506949,"2016"
-72.853565171,-3.10060365499996,"ACR_AA","acr",0.0899455306451,"2019"
-72.6808363808059,-3.10527257866721,"ACR_AA","acr",3.66635205563,"2020"
-72.6783605467564,-3.10567779888979,"ACR_AA","acr",2.4574077176,"2020"
-72.6787901180853,-3.10783336099165,"ACR_AA","acr",1.02906929068,"2020"
-72.6822870996915,-3.10827398943094,"ACR_AA","acr",6.16569697933,"2020"
-72.6782623886957,-3.11059830597584,"ACR_AA","acr",6.07433195279,"2020"
-72.8106316517496,-3.11760171108373,"ACR_AA","acr",0.0899399855765,"2019"
-72.693163883359,-3.11790308689615,"ACR_AA","acr",1.93764007721,"2020"
-72.5446308402487,-3.11782548075059,"ACR_AA","acr",0.269718139645,"2002"
